hhid,home_pcode,home_mtz,dwelling_type,total_pax,car_own_normal,car_own_offpeak,motor_own,bike_own,num_underfour,num_not_eligible,presence_of_under15,num_employed_full_time,num_employed_part_time,num_self_employed,num_full_time_student,num_homemaker,num_retired,num_unemployed,num_national_service,num_voluntary_worker,num_domestic_worker,num_other,only_adults,only_workers
752339BR1,752339,542170,HDB 5-room,5,0,0,0,2,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0
752339CO,752339,542170,HDB 5-room,4,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
752339DO,752339,542170,HDB 5-room,5,1,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0
752339EO,752339,542170,HDB 5-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
752353AR1,752353,542030,HDB 4-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
752353BO,752353,542030,HDB 4-room,5,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
752353CO,752353,542030,HDB 4-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
752353DO,752353,542030,HDB 4-room,4,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
752353EO,752353,542030,HDB 4-room,4,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
752356BO,752356,542170,HDB 5-room,3,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
752360AR1,752360,542170,HDB 5-room,4,0,1,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
752360BR1,752360,542170,HDB 5-room,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
752360CR1,752360,542170,HDB 5-room,5,0,0,0,3,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0
752360DR1,752360,542170,HDB 5-room,5,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
752360ER1,752360,542170,HDB 5-room,3,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
753353AR1,753353,542030,HDB 5-room,3,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
753353BR1,753353,542030,HDB 5-room,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
753353CR1,753353,542030,HDB 5-room,5,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
753353DR1,753353,542030,HDB 5-room,4,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
753353ER1,753353,542030,HDB 5-room,4,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
753357AR1,753357,542170,HDB 4-room,5,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0
753357BR1,753357,542170,HDB 4-room,3,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
753357CR1,753357,542170,HDB 4-room,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
753357DR1,753357,542170,HDB 4-room,3,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
754468AO,754468,542160,HDB 5-room,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
757710AR7,757710,522020,Private flat/condo,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
757711AR1,757711,542020,Private flat/condo,5,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0
757711AR2,757711,542020,Private flat/condo,4,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0
757711BR1,757711,542020,Private flat/condo,7,2,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,1,0,0,0
757711CR1,757711,542020,Private flat/condo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
757711ER1,757711,542020,Private flat/condo,4,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
758326AO,758326,542020,Landed Property,4,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
758335AO,758335,542020,Landed Property,3,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
759419AO,759419,542020,Landed Property,4,2,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
760101CO,760101,557211,HDB 3-room,4,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
760107AR1,760107,557211,HDB 3-room,4,2,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
760107BR1,760107,557211,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760107CO,760107,557211,HDB 3-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
760107DR1,760107,557211,HDB 3-room,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
760107ER1,760107,557211,HDB 3-room,6,0,0,0,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0
760108AO,760108,557211,HDB 4-room,5,1,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0
760108BO,760108,557211,HDB 4-room,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760108CR1,760108,557211,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
760108DR4,760108,557211,HDB 4-room,3,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760108EO,760108,557211,HDB 4-room,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1
760111AR2,760111,557211,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760111BO,760111,557211,HDB 3-room,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
760111CR1,760111,557211,HDB 3-room,3,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
760111DO,760111,557211,HDB 3-room,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760111ER1,760111,557211,HDB 3-room,5,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0
760114AO,760114,557211,HDB 3-room,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
760114BO,760114,557211,HDB 3-room,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
760114CO,760114,557211,HDB 3-room,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
760114DO,760114,557211,HDB 3-room,5,0,0,0,2,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
760114EO,760114,557211,HDB 3-room,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
760115AR1,760115,557211,HDB 4-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
760115BR1,760115,557211,HDB 4-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
760115CO,760115,557211,HDB 4-room,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0
760115DR1,760115,557211,HDB 4-room,5,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0
760118AO,760118,557211,HDB 3-room,4,0,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
760118BO,760118,557211,HDB 3-room,4,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760118CO,760118,557211,HDB 3-room,6,0,0,0,2,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0
760118DO8,760118,557211,HDB 3-room,4,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0
760118ER1,760118,557211,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
760120BO,760120,557211,HDB 5-room,7,1,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,1,0,0,0
760166AO,760166,557212,HDB 4-room,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760166BO,760166,557212,HDB 4-room,4,0,0,0,2,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
760166CO,760166,557212,HDB 4-room,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
760166EO,760166,557212,HDB 4-room,4,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
760174AO,760174,557212,HDB 5-room,7,1,0,0,0,1,0,1,2,0,0,2,0,2,0,0,0,0,0,0,0
760174CO,760174,557212,HDB 5-room,4,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0
760174DR1,760174,557212,HDB 5-room,4,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
760174EO,760174,557212,HDB 5-room,5,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
760175AR1,760175,557212,HDB 4-room,4,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
760175BO,760175,557212,HDB 4-room,5,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0
760175DR3,760175,557212,HDB 4-room,4,1,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
760175EO,760175,557212,HDB 4-room,5,0,1,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0
760246AO,760246,557170,HDB 4-room,3,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
760246BO,760246,557170,HDB 4-room,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
760246CO,760246,557170,HDB 4-room,5,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0
760246DO,760246,557170,HDB 4-room,6,0,0,0,1,1,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0
760246ER1,760246,557170,HDB 4-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
760250AR5,760250,557170,HDB 4-room,3,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
760250BO,760250,557170,HDB 4-room,4,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
760250CR3,760250,557170,HDB 4-room,6,2,0,0,0,1,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0
760250DO,760250,557170,HDB 4-room,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
760250EO,760250,557170,HDB 4-room,4,0,0,0,3,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
760254AO,760254,557170,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
760254BR3,760254,557170,HDB 4-room,4,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
760254CR1,760254,557170,HDB 4-room,5,0,0,1,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
760254DR1,760254,557170,HDB 4-room,4,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
760254ER2,760254,557170,HDB 4-room,4,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0
760260AR1,760260,557170,HDB 4-room,4,1,0,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
760260BO,760260,557170,HDB 4-room,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
760260CR2,760260,557170,HDB 4-room,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
760260DR3,760260,557170,HDB 4-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
760260EO,760260,557170,HDB 4-room,6,0,0,0,1,0,0,1,1,2,0,2,1,0,0,0,0,0,0,0,0
760261AO,760261,557170,HDB other than flat,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
760261BO,760261,557170,HDB other than flat,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
760261DO,760261,557170,HDB other than flat,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
760265AO,760265,557170,HDB 5-room,4,1,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
760265AR1,760265,557170,HDB 4-room,4,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760265BO,760265,557170,HDB 5-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760265BO8,760265,557170,HDB 5-room,5,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0
760265CO,760265,557170,HDB 5-room,4,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1
760265CR5,760265,557170,HDB 4-room,6,1,0,0,2,0,0,1,2,0,0,2,0,2,0,0,0,0,0,0,0
760265DO,760265,557170,HDB 5-room,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
760265DO8,760265,557170,HDB 4-room,4,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
760265EO,760265,557170,HDB 5-room,3,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0
760265ER2,760265,557170,HDB 4-room,5,0,0,0,3,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0
760266AR5,760266,557170,HDB 4-room,4,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
760266BR1,760266,557170,HDB 3-room,5,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0
760266DO,760266,557170,HDB 3-room,5,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0
760266ER1,760266,557170,HDB 4-room,5,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
760268AR2,760268,557170,HDB 3-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
760268BR2,760268,557170,HDB 3-room,5,0,0,0,2,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0
760268CO,760268,557170,HDB 3-room,3,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
760268DO,760268,557170,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760268EO,760268,557170,HDB 3-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
760272AO,760272,557170,HDB 4-room,5,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0
760272BO,760272,557170,HDB 4-room,4,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760272CO,760272,557170,HDB 4-room,7,1,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0
760272DR1,760272,557170,HDB 4-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760272ER1,760272,557170,HDB 4-room,4,0,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
760273AO,760273,557170,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760273BR1,760273,557170,HDB 3-room,4,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760273CR2,760273,557170,HDB 3-room,7,1,0,1,0,1,0,1,2,0,0,2,1,1,0,0,0,0,0,0,0
760273DR2,760273,557170,HDB 3-room,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
760273ER5,760273,557170,HDB 3-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
760276AO,760276,557170,HDB 4-room,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
760276BO,760276,557170,HDB 4-room,5,0,0,1,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
760276CO,760276,557170,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
760276DR1,760276,557170,HDB 4-room,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
760276EO,760276,557170,HDB 4-room,5,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0
760280AO,760280,557170,HDB 4-room,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
760280BO,760280,557170,HDB 4-room,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1
760280CO,760280,557170,HDB 4-room,5,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0
760280DO,760280,557170,HDB 4-room,5,1,0,0,2,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0
760280ER1,760280,557170,HDB 4-room,5,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0
760287AR1,760287,557170,HDB 3-room,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
760287BR1,760287,557170,HDB 3-room,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0
760287CR1,760287,557170,HDB 3-room,4,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760287DO,760287,557170,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760287ER1,760287,557170,HDB 3-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
760288AO,760288,557170,HDB 4-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760288AR7,760288,557170,HDB 4-room,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760288CO,760288,557170,HDB 4-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
760288DO,760288,557170,HDB 4-room,4,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
760288EO,760288,557170,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
760302AO,760302,557240,HDB 5-room,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
760302BR1,760302,557240,HDB 5-room,4,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
760302EO,760302,557240,HDB 5-room,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
760305AR1,760305,557240,HDB 4-room,7,0,0,0,2,0,0,1,2,0,0,2,1,2,0,0,0,0,0,0,0
760305BO,760305,557240,HDB 4-room,5,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0
760305CR4,760305,557240,HDB 4-room,8,1,0,0,0,2,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0
760305DR2,760305,557240,HDB 4-room,4,0,0,0,2,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
760305ER1,760305,557240,HDB 4-room,5,1,0,0,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
760308CR1,760308,557240,HDB 5-room,4,0,0,1,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
760308DR1,760308,557240,HDB 5-room,6,0,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0
760308EO,760308,557240,HDB 5-room,4,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
760312AO,760312,557240,HDB 4-room,4,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
760312BO,760312,557240,HDB 4-room,4,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1
760312CO,760312,557240,HDB 4-room,4,0,0,1,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
760312DR1,760312,557240,HDB 4-room,5,0,0,0,2,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0
760312EO,760312,557240,HDB 4-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760322AR3,760322,557240,HDB 4-room,5,1,0,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0
760322BR1,760322,557240,HDB 4-room,6,0,0,0,0,1,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0
760322CR3,760322,557240,HDB 4-room,4,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1
760322DO,760322,557240,HDB 4-room,6,0,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0
760322ER1,760322,557240,HDB 4-room,3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
760325AR1,760325,557240,HDB 5-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
760325BR1,760325,557240,HDB 5-room,3,1,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
760325CR1,760325,557240,HDB 5-room,5,1,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0
760325DR1,760325,557240,HDB 5-room,3,0,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760325ER1,760325,557240,HDB 5-room,6,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,1,0
760328BR1,760328,557240,HDB 5-room,3,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
760328CR1,760328,557240,HDB 5-room,4,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
760328DO,760328,557240,HDB 5-room,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
760328ER1,760328,557240,HDB 5-room,5,1,0,0,5,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0
760331AR3,760331,557240,HDB 4-room,4,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0
760331CO,760331,557240,HDB 4-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760331DO,760331,557240,HDB 4-room,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760331ER3,760331,557240,HDB 4-room,3,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
760332BO,760332,557240,HDB 5-room,5,1,0,1,0,0,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0
760332DO,760332,557240,HDB 5-room,6,0,0,0,1,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0
760345AO,760345,557250,HDB 3-room,5,0,0,0,1,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0
760345BR1,760345,557250,HDB 3-room,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1
760345CR1,760345,557250,HDB 3-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
760345DO,760345,557250,HDB 3-room,4,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
760345ER3,760345,557250,HDB 3-room,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
760349BO,760349,557250,HDB 4-room,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
760349DO,760349,557250,HDB 4-room,4,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760349EO,760349,557250,HDB 4-room,4,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
760355AR1,760355,557250,HDB 5-room,5,1,0,0,2,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0
760355BO,760355,557250,HDB 5-room,5,1,0,0,1,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0
760355CO,760355,557250,HDB 5-room,6,1,0,0,3,0,1,1,0,0,1,3,0,0,0,0,0,1,0,0,0
760355DO,760355,557250,HDB 5-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760355EO,760355,557250,HDB 5-room,5,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0
760360AO,760360,557250,HDB 5-room,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
760360BO,760360,557250,HDB 5-room,5,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
760360CR2,760360,557250,HDB 5-room,4,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1
760360DO,760360,557250,HDB 5-room,7,1,0,0,0,1,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0
760360EO,760360,557250,HDB 5-room,5,0,1,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0
760362AR1,760362,557250,HDB 4-room,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
760362BR1,760362,557250,HDB 4-room,3,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
760362CR4,760362,557250,HDB 4-room,4,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0
760362DR1,760362,557250,HDB 4-room,7,0,0,0,0,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0
760362EO,760362,557250,HDB 4-room,5,0,0,0,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
760365AR1,760365,557250,HDB 3-room,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
760365BR1,760365,557250,HDB 3-room,5,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0
760365CR1,760365,557250,HDB 3-room,6,0,0,0,2,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0
760365DR1,760365,557250,HDB 3-room,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0
760365ER1,760365,557250,HDB 3-room,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
760389AR7,760389,557120,HDB 4-room,5,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
760604DR3,760604,557070,HDB 4-room,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760612AR7,760612,557070,HDB 5-room,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0
760612DR1,760612,557070,HDB 5-room,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
760612DR3,760612,557070,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
760612ER6,760612,557070,HDB 5-room,4,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
760613BO,760613,557070,HDB 4-room,3,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
760613CO,760613,557070,HDB 4-room,4,0,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
760614AO,760614,557070,HDB 5-room,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
760614BR2,760614,557070,HDB 5-room,4,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
760614CO,760614,557070,HDB 5-room,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
